# mass density [erg/cm3], pressure  [erg/cm3], baryon density [1/cm3], chemical potential [erg]
3.92420311886e+16, 2.72139893527e+37, 4.5e+39, 0.0138854983737
3.90876855291e+16, 2.70979768048e+37, 4.49e+39, 0.0138596891299
3.8933627042e+16, 2.6982206007e+37, 4.48e+39, 0.0138338762424
3.87798557678e+16, 2.68666769719e+37, 4.47e+39, 0.0138080596975
3.86263717474e+16, 2.67513897119e+37, 4.46e+39, 0.0137822394818
3.84731750217e+16, 2.66363442397e+37, 4.45e+39, 0.0137564155817
3.83202656317e+16, 2.6521540568e+37, 4.44e+39, 0.0137305879833
3.81676436187e+16, 2.64069787093e+37, 4.43e+39, 0.0137047566729
3.8015309024e+16, 2.62926586766e+37, 4.42e+39, 0.0136789216365
3.78632618892e+16, 2.61785804826e+37, 4.41e+39, 0.0136530828603
3.7711502256e+16, 2.60647441401e+37, 4.4e+39, 0.0136272403301
3.75600301662e+16, 2.5951149662e+37, 4.39e+39, 0.0136013940318
3.74088456617e+16, 2.58377970613e+37, 4.38e+39, 0.013575543951
3.72579487849e+16, 2.5724686351e+37, 4.37e+39, 0.0135496900737
3.71073395779e+16, 2.5611817544e+37, 4.36e+39, 0.0135238323852
3.69570180834e+16, 2.54991906536e+37, 4.35e+39, 0.0134979708712
3.68069843439e+16, 2.53868056928e+37, 4.34e+39, 0.013472105517
3.66572384022e+16, 2.52746626748e+37, 4.33e+39, 0.013446236308
3.65077803013e+16, 2.5162761613e+37, 4.32e+39, 0.0134203632294
3.63586100843e+16, 2.50511025205e+37, 4.31e+39, 0.0133944862663
3.62097277945e+16, 2.49396854107e+37, 4.3e+39, 0.0133686054038
3.60611334755e+16, 2.48285102971e+37, 4.29e+39, 0.0133427206269
3.59128271708e+16, 2.4717577193e+37, 4.28e+39, 0.0133168319204
3.57648089242e+16, 2.4606886112e+37, 4.27e+39, 0.0132909392691
3.56170787798e+16, 2.44964370677e+37, 4.26e+39, 0.0132650426577
3.54696367817e+16, 2.43862300736e+37, 4.25e+39, 0.0132391420708
3.53224829741e+16, 2.42762651434e+37, 4.24e+39, 0.0132132374928
3.51756174016e+16, 2.41665422909e+37, 4.23e+39, 0.0131873289082
3.50290401088e+16, 2.40570615298e+37, 4.22e+39, 0.0131614163012
3.48827511406e+16, 2.39478228739e+37, 4.21e+39, 0.0131354996561
3.4736750542e+16, 2.38388263371e+37, 4.2e+39, 0.0131095789569
3.45910383582e+16, 2.37300719334e+37, 4.19e+39, 0.0130836541876
3.44456146346e+16, 2.36215596768e+37, 4.18e+39, 0.0130577253322
3.43004794167e+16, 2.35132895812e+37, 4.17e+39, 0.0130317923744
3.41556327502e+16, 2.34052616609e+37, 4.16e+39, 0.0130058552978
3.40110746811e+16, 2.32974759299e+37, 4.15e+39, 0.0129799140862
3.38668052555e+16, 2.31899324025e+37, 4.14e+39, 0.0129539687229
3.37228245195e+16, 2.3082631093e+37, 4.13e+39, 0.0129280191913
3.35791325199e+16, 2.29755720156e+37, 4.12e+39, 0.0129020654748
3.34357293031e+16, 2.28687551849e+37, 4.11e+39, 0.0128761075564
3.3292614916e+16, 2.27621806152e+37, 4.1e+39, 0.0128501454192
3.31497894056e+16, 2.26558483211e+37, 4.09e+39, 0.0128241790462
3.30072528193e+16, 2.25497583171e+37, 4.08e+39, 0.0127982084201
3.28650052043e+16, 2.24439106178e+37, 4.07e+39, 0.0127722335237
3.27230466083e+16, 2.2338305238e+37, 4.06e+39, 0.0127462543396
3.25813770791e+16, 2.22329421924e+37, 4.05e+39, 0.0127202708503
3.24399966647e+16, 2.21278214958e+37, 4.04e+39, 0.0126942830381
3.22989054133e+16, 2.20229431631e+37, 4.03e+39, 0.0126682908854
3.21581033733e+16, 2.19183072092e+37, 4.02e+39, 0.0126422943742
3.20175905932e+16, 2.18139136491e+37, 4.01e+39, 0.0126162934866
3.18773671219e+16, 2.17097624979e+37, 4e+39, 0.0125902882045
3.17374330084e+16, 2.16058537707e+37, 3.99e+39, 0.0125642785097
3.15977883018e+16, 2.15021874827e+37, 3.98e+39, 0.0125382643838
3.14584330516e+16, 2.13987636491e+37, 3.97e+39, 0.0125122458084
3.13193673074e+16, 2.12955822852e+37, 3.96e+39, 0.0124862227649
3.11805911189e+16, 2.11926434065e+37, 3.95e+39, 0.0124601952345
3.10421045363e+16, 2.10899470283e+37, 3.94e+39, 0.0124341631986
3.09039076096e+16, 2.09874931662e+37, 3.93e+39, 0.012408126638
3.07660003895e+16, 2.08852818358e+37, 3.92e+39, 0.0123820855337
3.06283829265e+16, 2.07833130526e+37, 3.91e+39, 0.0123560398666
3.04910552716e+16, 2.06815868325e+37, 3.9e+39, 0.0123299896172
3.03540174757e+16, 2.05801031912e+37, 3.89e+39, 0.0123039347661
3.02172695903e+16, 2.04788621444e+37, 3.88e+39, 0.0122778752936
3.00808116669e+16, 2.03778637082e+37, 3.87e+39, 0.01225181118
2.99446437571e+16, 2.02771078986e+37, 3.86e+39, 0.0122257424055
2.9808765913e+16, 2.01765947315e+37, 3.85e+39, 0.01219966895
2.96731781867e+16, 2.0076324223e+37, 3.84e+39, 0.0121735907934
2.95378806307e+16, 1.99762963895e+37, 3.83e+39, 0.0121475079153
2.94028732976e+16, 1.98765112471e+37, 3.82e+39, 0.0121214202953
2.92681562403e+16, 1.97769688122e+37, 3.81e+39, 0.0120953279129
2.91337295119e+16, 1.96776691012e+37, 3.8e+39, 0.0120692307474
2.89995931658e+16, 1.95786121305e+37, 3.79e+39, 0.0120431287778
2.88657472554e+16, 1.94797979167e+37, 3.78e+39, 0.0120170219831
2.87321918346e+16, 1.93812264765e+37, 3.77e+39, 0.0119909103422
2.85989269574e+16, 1.92828978264e+37, 3.76e+39, 0.0119647938339
2.84659526782e+16, 1.91848119834e+37, 3.75e+39, 0.0119386724365
2.83332690513e+16, 1.90869689642e+37, 3.74e+39, 0.0119125461286
2.82008761317e+16, 1.89893687858e+37, 3.73e+39, 0.0118864148883
2.80687739742e+16, 1.88920114652e+37, 3.72e+39, 0.0118602786937
2.79369626341e+16, 1.87948970194e+37, 3.71e+39, 0.0118341375228
2.78054421669e+16, 1.86980254655e+37, 3.7e+39, 0.0118079913533
2.76742126284e+16, 1.86013968209e+37, 3.69e+39, 0.0117818401629
2.75432740745e+16, 1.85050111028e+37, 3.68e+39, 0.0117556839289
2.74126265615e+16, 1.84088683286e+37, 3.67e+39, 0.0117295226286
2.72822701458e+16, 1.83129685158e+37, 3.66e+39, 0.0117033562393
2.71522048843e+16, 1.82173116819e+37, 3.65e+39, 0.0116771847377
2.70224308338e+16, 1.81218978445e+37, 3.64e+39, 0.0116510081008
2.68929480518e+16, 1.80267270213e+37, 3.63e+39, 0.0116248263051
2.67637565957e+16, 1.79317992302e+37, 3.62e+39, 0.0115986393271
2.66348565233e+16, 1.7837114489e+37, 3.61e+39, 0.011572447143
2.65062478926e+16, 1.77426728157e+37, 3.6e+39, 0.0115462497289
2.6377930762e+16, 1.76484742282e+37, 3.59e+39, 0.0115200470608
2.62499051902e+16, 1.75545187448e+37, 3.58e+39, 0.0114938391144
2.61221712358e+16, 1.74608063835e+37, 3.57e+39, 0.0114676258653
2.59947289581e+16, 1.73673371628e+37, 3.56e+39, 0.0114414072888
2.58675784165e+16, 1.72741111009e+37, 3.55e+39, 0.0114151833602
2.57407196706e+16, 1.71811282164e+37, 3.54e+39, 0.0113889540544
2.56141527805e+16, 1.70883885277e+37, 3.53e+39, 0.0113627193463
2.54878778064e+16, 1.69958920536e+37, 3.52e+39, 0.0113364792105
2.53618948088e+16, 1.69036388128e+37, 3.51e+39, 0.0113102336216
2.52362038484e+16, 1.6811628824e+37, 3.5e+39, 0.0112839825536
2.51108049866e+16, 1.67198621062e+37, 3.49e+39, 0.0112577259806
2.49856982845e+16, 1.66283386784e+37, 3.48e+39, 0.0112314638767
2.4860883804e+16, 1.65370585596e+37, 3.47e+39, 0.0112051962153
2.47363616069e+16, 1.64460217691e+37, 3.46e+39, 0.0111789229699
2.46121317556e+16, 1.63552283261e+37, 3.45e+39, 0.0111526441139
2.44881943126e+16, 1.626467825e+37, 3.44e+39, 0.0111263596202
2.43645493408e+16, 1.61743715602e+37, 3.43e+39, 0.0111000694617
2.42411969035e+16, 1.60843082763e+37, 3.42e+39, 0.011073773611
2.41181370639e+16, 1.59944884179e+37, 3.41e+39, 0.0110474720405
2.39953698861e+16, 1.59049120049e+37, 3.4e+39, 0.0110211647225
2.3872895434e+16, 1.5815579057e+37, 3.39e+39, 0.010994851629
2.37507137721e+16, 1.57264895941e+37, 3.38e+39, 0.0109685327316
2.36288249651e+16, 1.56376436364e+37, 3.37e+39, 0.010942208002
2.35072290781e+16, 1.5549041204e+37, 3.36e+39, 0.0109158774114
2.33859261764e+16, 1.5460682317e+37, 3.35e+39, 0.010889540931
2.32649163257e+16, 1.53725669959e+37, 3.34e+39, 0.0108631985316
2.31441995921e+16, 1.52846952611e+37, 3.33e+39, 0.0108368501838
2.30237760418e+16, 1.51970671332e+37, 3.32e+39, 0.0108104958582
2.29036457416e+16, 1.51096826327e+37, 3.31e+39, 0.0107841355247
2.27838087585e+16, 1.50225417805e+37, 3.3e+39, 0.0107577691534
2.26642651598e+16, 1.49356445974e+37, 3.29e+39, 0.0107313967139
2.25450150131e+16, 1.48489911043e+37, 3.28e+39, 0.0107050181757
2.24260583866e+16, 1.47625813224e+37, 3.27e+39, 0.0106786335079
2.23073953486e+16, 1.46764152729e+37, 3.26e+39, 0.0106522426795
2.21890259679e+16, 1.45904929769e+37, 3.25e+39, 0.0106258456592
2.20709503133e+16, 1.4504814456e+37, 3.24e+39, 0.0105994424154
2.19531684545e+16, 1.44193797316e+37, 3.23e+39, 0.0105730329163
2.18356804612e+16, 1.43341888253e+37, 3.22e+39, 0.0105466171298
2.17184864034e+16, 1.4249241759e+37, 3.21e+39, 0.0105201950236
2.16015863518e+16, 1.41645385544e+37, 3.2e+39, 0.010493766565
2.14849803771e+16, 1.40800792334e+37, 3.19e+39, 0.0104673317211
2.13686685506e+16, 1.39958638183e+37, 3.18e+39, 0.0104408904588
2.12526509438e+16, 1.39118923311e+37, 3.17e+39, 0.0104144427446
2.11369276289e+16, 1.38281647942e+37, 3.16e+39, 0.0103879885449
2.1021498678e+16, 1.37446812299e+37, 3.15e+39, 0.0103615278255
2.09063641639e+16, 1.3661441661e+37, 3.14e+39, 0.0103350605522
2.07915241598e+16, 1.35784461099e+37, 3.13e+39, 0.0103085866905
2.06769787391e+16, 1.34956945996e+37, 3.12e+39, 0.0102821062055
2.05627279757e+16, 1.34131871529e+37, 3.11e+39, 0.0102556190619
2.04487719439e+16, 1.33309237929e+37, 3.1e+39, 0.0102291252244
