# mass density [erg/cm3], pressure  [erg/cm3], baryon density [1/cm3], chemical potential [erg]
7781.39894551, 6005.18745988, 4.5, 3063.68586786
7750.79087665, 5979.30491726, 4.49, 3057.92779374
7720.24039231, 5953.47655535, 4.48, 3052.16896153
7689.74750009, 5927.70237676, 4.47, 3046.40936842
7659.31220763, 5901.98238411, 4.46, 3040.6490116
7628.93452256, 5876.31658001, 4.45, 3034.88788822
7598.61445258, 5850.7049671, 4.44, 3029.12599542
7568.35200537, 5825.14754801, 4.43, 3023.36333033
7538.1471887, 5799.64432541, 4.42, 3017.59989007
7508.00001031, 5774.19530196, 4.41, 3011.83567172
7477.91047801, 5748.80048032, 4.4, 3006.07067235
7447.87859963, 5723.45986318, 4.39, 3000.30488902
7417.904383, 5698.17345324, 4.38, 2994.53831878
7387.98783603, 5672.94125319, 4.37, 2988.77095863
7358.12896663, 5647.76326575, 4.36, 2983.00280559
7328.32778273, 5622.63949365, 4.35, 2977.23385664
7298.58429232, 5597.56993961, 4.34, 2971.46410874
7268.89850339, 5572.55460639, 4.33, 2965.69355884
7239.27042398, 5547.59349674, 4.32, 2959.92220387
7209.70006216, 5522.68661342, 4.31, 2954.15004074
7180.18742602, 5497.83395922, 4.3, 2948.37706633
7150.7325237, 5473.03553692, 4.29, 2942.60327753
7121.33536335, 5448.29134931, 4.28, 2936.82867118
7091.99595317, 5423.60139922, 4.27, 2931.05324412
7062.71430138, 5398.96568946, 4.26, 2925.27699315
7033.49041623, 5374.38422285, 4.25, 2919.49991508
7004.32430601, 5349.85700225, 4.24, 2913.72200667
6975.21597904, 5325.38403051, 4.23, 2907.94326467
6946.16544367, 5300.9653105, 4.22, 2902.16368582
6917.17270829, 5276.60084508, 4.21, 2896.38326683
6888.2377813, 5252.29063715, 4.2, 2890.6020044
6859.36067119, 5228.03468962, 4.19, 2884.81989518
6830.5413864, 5203.83300538, 4.18, 2879.03693583
6801.77993548, 5179.68558737, 4.17, 2873.25312299
6773.07632697, 5155.59243851, 4.16, 2867.46845324
6744.43056946, 5131.55356176, 4.15, 2861.68292319
6715.84267156, 5107.56896007, 4.14, 2855.89652938
6687.31264193, 5083.63863642, 4.13, 2850.10926837
6658.84048926, 5059.76259378, 4.12, 2844.32113666
