# mass density [erg/cm3], pressure  [erg/cm3], baryon density [1/cm3], chemical potential [erg]
17230.8650607, 15434.6535751, 4.5, 7259.00414128
17158.3504238, 15366.8644644, 4.49, 7243.92313767
17085.9866006, 15299.2227637, 4.48, 7228.84137596
17013.7735989, 15231.7284756, 4.47, 7213.75885335
16941.7114262, 15164.3816027, 4.46, 7198.67556703
16869.8000903, 15097.1821477, 4.45, 7183.59151415
16798.0395987, 15030.1301132, 4.44, 7168.50669186
16726.4299592, 14963.2255018, 4.43, 7153.42109728
16654.9711795, 14896.4683162, 4.42, 7138.33472752
16583.6632673, 14829.858559, 4.41, 7123.24757967
16512.5062306, 14763.3962329, 4.4, 7108.1596508
16441.5000771, 14697.0813406, 4.39, 7093.07093798
16370.6448146, 14630.9138849, 4.38, 7077.98143824
16299.9404511, 14564.8938683, 4.37, 7062.8911486
16229.3869944, 14499.0212936, 4.36, 7047.80006606
16158.9844526, 14433.2961635, 4.35, 7032.70818761
16088.7328335, 14367.7184808, 4.34, 7017.61551021
16018.6321452, 14302.2882482, 4.33, 7002.52203082
15948.6823957, 14237.0054685, 4.32, 6987.42774635
15878.8835931, 14171.8701444, 4.31, 6972.33265372
15809.2357455, 14106.8822787, 4.3, 6957.23674982
15739.738861, 14042.0418742, 4.29, 6942.14003152
15670.3929478, 13977.3489337, 4.28, 6927.04249568
15601.198014, 13912.80346, 4.27, 6911.94413912
15532.1540679, 13848.405456, 4.26, 6896.84495866
15463.2611177, 13784.1549244, 4.25, 6881.74495108
15394.5191718, 13720.0518681, 4.24, 6866.64411317
15325.9282384, 13656.0962899, 4.23, 6851.54244168
15257.4883259, 13592.2881928, 4.22, 6836.43993334
15189.1994427, 13528.6275795, 4.21, 6821.33658485
15121.0615972, 13465.1144531, 4.2, 6806.23239292
15053.0747978, 13401.7488163, 4.19, 6791.12735421
14985.2390531, 13338.5306721, 4.18, 6776.02146537
14917.5543716, 13275.4600234, 4.17, 6760.91472302
14850.0207617, 13212.5368732, 4.16, 6745.80712378
14782.6382321, 13149.7612244, 4.15, 6730.69866423
14715.4067915, 13087.13308, 4.14, 6715.58934092
14648.3264484, 13024.6524429, 4.13, 6700.47915041
14581.3972115, 12962.319316, 4.12, 6685.36808921
14514.6190897, 12900.1337025, 4.11, 6670.25615382
14447.9920916, 12838.0956053, 4.1, 6655.14334071
14381.516226, 12776.2050275, 4.09, 6640.02964632
14315.1915017, 12714.461972, 4.08, 6624.91506709
14249.0179278, 12652.8664419, 4.07, 6609.79959942
14182.9955129, 12591.4184402, 4.06, 6594.68323969
14117.1242661, 12530.1179701, 4.05, 6579.56598427
14051.4041964, 12468.9650347, 4.04, 6564.44782947
13985.8353127, 12407.9596369, 4.03, 6549.32877161
13920.4176242, 12347.1017799, 4.02, 6534.20880699
13855.1511398, 12286.3914669, 4.01, 6519.08793184
13790.0358688, 12225.8287009, 4.0, 6503.96614242
13725.0718202, 12165.4134852, 3.99, 6488.84343493
13660.2590033, 12105.1458228, 3.98, 6473.71980555
13595.5974274, 12045.0257169, 3.97, 6458.59525046
13531.0871016, 11985.0531708, 3.96, 6443.46976577
13466.7280354, 11925.2281877, 3.95, 6428.3433476
13402.520238, 11865.5507706, 3.94, 6413.21599204
13338.4637189, 11806.020923, 3.93, 6398.08769513
13274.5584874, 11746.6386479, 3.92, 6382.9584529
13210.8045531, 11687.4039488, 3.91, 6367.82826136
13147.2019256, 11628.3168287, 3.9, 6352.69711649
13083.7506142, 11569.3772911, 3.89, 6337.56501422
13020.4506287, 11510.5853392, 3.88, 6322.43195048
12957.3019786, 11451.9409763, 3.87, 6307.29792117
12894.3046737, 11393.4442058, 3.86, 6292.16292214
12831.4587236, 11335.0950309, 3.85, 6277.02694923
12768.7641382, 11276.8934551, 3.84, 6261.88999825
12706.2209271, 11218.8394817, 3.83, 6246.75206498
12643.8291004, 11160.9331141, 3.82, 6231.61314515
12581.5886677, 11103.1743557, 3.81, 6216.4732345
12519.4996392, 11045.5632099, 3.8, 6201.33232871
12457.5620247, 10988.0996801, 3.79, 6186.19042344
12395.7758343, 10930.7837698, 3.78, 6171.04751432
12334.141078, 10873.6154825, 3.77, 6155.90359694
12272.6577659, 10816.5948215, 3.76, 6140.75866687
12211.3259083, 10759.7217904, 3.75, 6125.61271966
12150.1455152, 10702.9963928, 3.74, 6110.46575079
12089.1165969, 10646.4186321, 3.73, 6095.31775575
12028.2391637, 10589.9885118, 3.72, 6080.16872997
11967.513226, 10533.7060355, 3.71, 6065.01866886
11906.938794, 10477.5712068, 3.7, 6049.8675678
11846.5158783, 10421.5840293, 3.69, 6034.71542212
11786.2444893, 10365.7445066, 3.68, 6019.56222713
11726.1246375, 10310.0526422, 3.67, 6004.40797811
11666.1563335, 10254.5084398, 3.66, 5989.2526703
11606.3395879, 10199.1119031, 3.65, 5974.0962989
11546.6744113, 10143.8630357, 3.64, 5958.93885908
11487.1608145, 10088.7618414, 3.63, 5943.78034598
11427.7988082, 10033.8083238, 3.62, 5928.62075469
11368.5884033, 9979.00248655, 3.61, 5913.46008028
11309.5296105, 9924.34433352, 3.6, 5898.29831778
11250.6224408, 9869.8338684, 3.59, 5883.13546217
11191.8669051, 9815.47109498, 3.58, 5867.97150841
11133.2630145, 9761.25601704, 3.57, 5852.80645142
11074.81078, 9707.18863837, 3.56, 5837.64028607
11016.5102128, 9653.26896282, 3.55, 5822.47300721
10958.3613239, 9599.49699421, 3.54, 5807.30460962
10900.3641246, 9545.87273641, 3.53, 5792.13508809
10842.5186261, 9492.39619329, 3.52, 5776.96443733
10784.8248398, 9439.06736875, 3.51, 5761.79265202
10727.2827771, 9385.88626671, 3.5, 5746.61972681
10669.8924494, 9332.8528911, 3.49, 5731.4456563
10612.6538681, 9279.96724587, 3.48, 5716.27043504
10555.5670448, 9227.22933499, 3.47, 5701.09405757
10498.6319911, 9174.63916245, 3.46, 5685.91651836
10441.8487186, 9122.19673227, 3.45, 5670.73781184
10385.217239, 9069.90204846, 3.44, 5655.5579324
10328.7375641, 9017.75511509, 3.43, 5640.3768744
10272.4097057, 8965.75593621, 3.42, 5625.19463215
10216.2336757, 8913.90451592, 3.41, 5610.01119989
10160.209486, 8862.20085833, 3.4, 5594.82657186
10104.3371485, 8810.64496756, 3.39, 5579.64074221
10048.6166754, 8759.23684776, 3.38, 5564.45370509
9993.04807876, 8707.97650311, 3.37, 5549.26545456
9937.63137068, 8656.86393779, 3.36, 5534.07598466
9882.36656343, 8605.89915601, 3.35, 5518.88528939
9827.25366928, 8555.08216201, 3.34, 5503.69336266
9772.29270058, 8504.41296004, 3.33, 5488.50019838
9717.48366975, 8453.89155438, 3.32, 5473.3057904
9662.82658923, 8403.51794931, 3.31, 5458.11013249
9608.32147157, 8353.29214917, 3.3, 5442.9132184
9553.96832936, 8303.21415828, 3.29, 5427.71504184
9499.76717525, 8253.28398102, 3.28, 5412.51559643
9445.71802197, 8203.50162176, 3.27, 5397.31487576
9391.8208823, 8153.86708492, 3.26, 5382.11287338
9338.0757691, 8104.38037492, 3.25, 5366.90958277
9284.48269527, 8055.04149621, 3.24, 5351.70499737
9231.04167379, 8005.85045327, 3.23, 5336.49911054
9177.75271772, 7956.8072506, 3.22, 5321.29191563
9124.61584017, 7907.91189273, 3.21, 5306.08340589
9071.63105431, 7859.16438418, 3.2, 5290.87357453
9018.79837342, 7810.56472955, 3.19, 5275.66241472
8966.11781078, 7762.1129334, 3.18, 5260.44991956
8913.58937981, 7713.80900038, 3.17, 5245.23608208
8861.21309396, 7665.65293511, 3.16, 5230.02089528
