# mass density [erg/cm3], pressure  [erg/cm3], baryon density [1/cm3], chemical potential [erg]
7791.39894551, 5995.18745988, 4.5, 3063.68586786
7760.79087665, 5969.30491726, 4.49, 3057.92779374
7730.24039231, 5943.47655535, 4.48, 3052.16896153
7699.74750009, 5917.70237676, 4.47, 3046.40936842
7669.31220763, 5891.98238411, 4.46, 3040.6490116
7638.93452256, 5866.31658001, 4.45, 3034.88788822
7608.61445258, 5840.7049671, 4.44, 3029.12599542
7578.35200537, 5815.14754801, 4.43, 3023.36333034
7548.1471887, 5789.64432541, 4.42, 3017.59989007
7518.00001031, 5764.19530196, 4.41, 3011.83567172
7487.91047801, 5738.80048032, 4.4, 3006.07067235
7457.87859963, 5713.45986318, 4.39, 3000.30488902
7427.904383, 5688.17345324, 4.38, 2994.53831877
7397.98783604, 5662.94125319, 4.37, 2988.77095863
7368.12896663, 5637.76326575, 4.36, 2983.00280559
7338.32778273, 5612.63949365, 4.35, 2977.23385664
7308.58429232, 5587.56993961, 4.34, 2971.46410874
7278.89850339, 5562.55460639, 4.33, 2965.69355884
7249.27042398, 5537.59349674, 4.32, 2959.92220387
7219.70006216, 5512.68661342, 4.31, 2954.15004074
7190.18742602, 5487.83395922, 4.3, 2948.37706633
7160.7325237, 5463.03553692, 4.29, 2942.60327753
7131.33536335, 5438.29134931, 4.28, 2936.82867118
7101.99595317, 5413.60139922, 4.27, 2931.05324412
7072.71430138, 5388.96568946, 4.26, 2925.27699315
7043.49041623, 5364.38422285, 4.25, 2919.49991508
7014.32430601, 5339.85700225, 4.24, 2913.72200667
6985.21597904, 5315.38403051, 4.23, 2907.94326467
6956.16544367, 5290.9653105, 4.22, 2902.16368582
6927.17270829, 5266.60084508, 4.21, 2896.38326683
6898.23778131, 5242.29063716, 4.2, 2890.6020044
6869.36067118, 5218.03468962, 4.19, 2884.81989518
6840.54138641, 5193.83300538, 4.18, 2879.03693583
6811.77993549, 5169.68558737, 4.17, 2873.25312299
6783.07632698, 5145.59243852, 4.16, 2867.46845324
6754.43056946, 5121.55356176, 4.15, 2861.68292319
6725.84267155, 5097.56896007, 4.14, 2855.89652938
6697.31264193, 5073.63863642, 4.13, 2850.10926837
6668.84048926, 5049.76259378, 4.12, 2844.32113666
6640.42622229, 5025.94083516, 4.11, 2838.53213077
6612.06984975, 5002.17336354, 4.1, 2832.74224715
6583.77138046, 4978.46018197, 4.09, 2826.95148226
6555.53082323, 4954.80129346, 4.08, 2821.15983252
6527.34818695, 4931.19670106, 4.07, 2815.36729435
6499.2234805, 4907.64640783, 4.06, 2809.57386412
6471.15671283, 4884.15041684, 4.05, 2803.77953819
6443.14789291, 4860.70873116, 4.04, 2797.98431289
6415.19702976, 4837.3213539, 4.03, 2792.18818453
6387.30413243, 4813.98828816, 4.02, 2786.3911494
6359.46920999, 4790.70953705, 4.01, 2780.59320375
6331.69227158, 4767.48510372, 4.0, 2774.79434382
6303.97332637, 4744.3149913, 3.99, 2768.99456583
6276.31238353, 4721.19920297, 3.98, 2763.19386595
6248.70945232, 4698.13774188, 3.97, 2757.39224035
6221.16454201, 4675.13061123, 3.96, 2751.58968516
6193.67766192, 4652.17781423, 3.95, 2745.78619649
6166.2488214, 4629.27935406, 3.94, 2739.98177042
6138.87802984, 4606.43523398, 3.93, 2734.17640301
6111.56529668, 4583.64545721, 3.92, 2728.37009028
6084.31063139, 4560.91002701, 3.91, 2722.56282824
6057.11404349, 4538.22894666, 3.9, 2716.75461286
6029.97554253, 4515.60221942, 3.89, 2710.94544009
6002.89513809, 4493.0298486, 3.88, 2705.13530585
5975.87283983, 4470.51183752, 3.87, 2699.32420603
5948.9086574, 4448.04818948, 3.86, 2693.5121365
5922.00260054, 4425.63890784, 3.85, 2687.69909309
5895.15467901, 4403.28399595, 3.84, 2681.8850716
5868.36490259, 4380.98345717, 3.83, 2676.07006782
5841.63328115, 4358.73729489, 3.82, 2670.2540775
5814.95982455, 4336.5455125, 3.81, 2664.43709634
5788.34454274, 4314.40811343, 3.8, 2658.61912004
5761.78744569, 4292.3251011, 3.79, 2652.80014427
5735.28854341, 4270.29647894, 3.78, 2646.98016464
5708.84784597, 4248.32225043, 3.77, 2641.15917676
5682.46536346, 4226.40241903, 3.76, 2635.33717619
5656.14110605, 4204.53698823, 3.75, 2629.51415847
