# mass density [erg/cm3], pressure  [erg/cm3], baryon density [1/cm3], chemical potential [erg]
3061.66588791, 1285.45440228, 4.5, 966.026731155
3052.0111031, 1280.52514371, 4.49, 964.930121782
3042.36728815, 1275.60345119, 4.48, 963.832754318
3032.73445069, 1270.68932736, 4.47, 962.73462596
3023.11259832, 1265.7827748, 4.46, 961.635733884
3013.5017387, 1260.88379615, 4.45, 960.536075249
3003.90187953, 1255.99239405, 4.44, 959.435647203
2994.31302848, 1251.10857112, 4.43, 958.334446863
2984.73519332, 1246.23233003, 4.42, 957.232471346
2975.16838179, 1241.36367344, 4.41, 956.129717741
2965.61260171, 1236.50260402, 4.4, 955.026183121
2956.0678609, 1231.64912445, 4.39, 953.921864545
2946.53416719, 1226.80323743, 4.38, 952.816759045
2937.0115285, 1221.96494565, 4.37, 951.710863651
2927.49995272, 1217.13425184, 4.36, 950.604175358
2917.9994478, 1212.31115872, 4.35, 949.496691152
2908.51002172, 1207.49566901, 4.34, 948.388408002
2899.03168247, 1202.68778548, 4.33, 947.279322851
2889.5644381, 1197.88751086, 4.32, 946.16943263
2880.10829667, 1193.09484793, 4.31, 945.058734246
2870.66326627, 1188.30979947, 4.3, 943.947224591
2861.22935505, 1183.53236826, 4.29, 942.834900538
2851.80657114, 1178.7625571, 4.28, 941.721758936
2842.39492276, 1174.00036881, 4.27, 940.60779662
2832.99441812, 1169.24580619, 4.26, 939.493010403
2823.60506547, 1164.49887209, 4.25, 938.377397074
2814.22687311, 1159.75956935, 4.24, 937.260953411
2804.85984935, 1155.02790082, 4.23, 936.143676162
2795.50400254, 1150.30386937, 4.22, 935.025562062
2786.15934107, 1145.58747787, 4.21, 933.906607824
2776.82587335, 1140.8787292, 4.2, 932.786810133
2767.50360786, 1136.17762629, 4.19, 931.666165667
2758.19255304, 1131.48417202, 4.18, 930.544671069
2748.89271744, 1126.79836933, 4.17, 929.422322968
2739.60410961, 1122.12022116, 4.16, 928.299117974
2730.32673813, 1117.44973043, 4.15, 927.175052666
2721.06061161, 1112.78690013, 4.14, 926.050123607
2711.80573871, 1108.13173321, 4.13, 924.924327341
2702.56212814, 1103.48423265, 4.12, 923.797660386
2693.3297886, 1098.84440147, 4.11, 922.670119237
2684.10872886, 1094.21224265, 4.1, 921.541700366
2674.8989577, 1089.58775921, 4.09, 920.412400224
2665.70048398, 1084.9709542, 4.08, 919.28221524
2656.51331654, 1080.36183066, 4.07, 918.151141817
2647.33746429, 1075.76039163, 4.06, 917.019176334
2638.17293618, 1071.16664019, 4.05, 915.886315151
2629.01974117, 1066.58057942, 4.04, 914.752554601
2619.87788827, 1062.00221241, 4.03, 913.617890989
2610.74738655, 1057.43154228, 4.02, 912.482320604
2601.62824508, 1052.86857214, 4.01, 911.345839705
2592.52047299, 1048.31330512, 4.0, 910.208444528
2583.42407944, 1043.76574438, 3.99, 909.070131283
2574.33907362, 1039.22589306, 3.98, 907.930896152
2565.26546479, 1034.69375435, 3.97, 906.790735301
2556.2032622, 1030.16933143, 3.96, 905.649644858
2547.1524752, 1025.6526275, 3.95, 904.507620938
2538.11311311, 1021.14364577, 3.94, 903.364659614
2529.08518533, 1016.64238947, 3.93, 902.220756948
2520.06870131, 1012.14886184, 3.92, 901.075908966
2511.06367051, 1007.66306613, 3.91, 899.930111673
2502.07010246, 1003.18500562, 3.9, 898.783361045
2493.08800668, 998.714683576, 3.89, 897.635653022
2484.11739279, 994.252103305, 3.88, 896.486983529
2475.15827043, 989.797268119, 3.87, 895.337348462
2466.21064926, 985.350181335, 3.86, 894.186743676
2457.274539, 980.910846299, 3.85, 893.035165014
2448.34994942, 976.479266363, 3.84, 891.882608278
2439.43689032, 972.055444893, 3.83, 890.729069245
2430.53537153, 967.639385276, 3.82, 889.574543667
2421.64540295, 963.231090908, 3.81, 888.41902726
2412.76699451, 958.830565202, 3.8, 887.262515714
2403.90015618, 954.437811587, 3.79, 886.105004688
2395.04489797, 950.052833503, 3.78, 884.946489807
2386.20122996, 945.675634415, 3.77, 883.786966677
2377.36916223, 941.30621779, 3.76, 882.626430856
2368.54870494, 936.94458712, 3.75, 881.464877884
2359.73986829, 932.59074591, 3.74, 880.302303262
2350.94266252, 928.244697683, 3.73, 879.138702468
2342.1570979, 923.906445968, 3.72, 877.974070933
2333.38318477, 919.575994322, 3.71, 876.808404068
2324.6209335, 915.253346313, 3.7, 875.641697248
2315.87035453, 910.938505526, 3.69, 874.473945814
2307.13145832, 906.631475561, 3.68, 873.305145075
2298.40425537, 902.332260032, 3.67, 872.135290299
2289.68875626, 898.040862574, 3.66, 870.964376729
2280.98497161, 893.757286842, 3.65, 869.792399575
2272.29291206, 889.481536498, 3.64, 868.619354001
2263.61258833, 885.213615224, 3.63, 867.44523514
2254.94401119, 880.953526726, 3.62, 866.270038097
2246.28719142, 876.701274718, 3.61, 865.093757932
2237.64213989, 872.456862935, 3.6, 863.916389674
2229.0088675, 868.220295129, 3.59, 862.737928309
2220.38738522, 863.991575075, 3.58, 861.558368799
2211.77770405, 859.770706554, 3.57, 860.37770605
2203.17983504, 855.557693375, 3.56, 859.195934948
2194.5937893, 851.352539358, 3.55, 858.013050326
2186.019578, 847.155248347, 3.54, 856.829046992
2177.45721235, 842.9658242, 3.53, 855.643919703
2168.90670362, 838.784270796, 3.52, 854.457663186
2160.36806312, 834.610592031, 3.51, 853.270272123
2151.84130223, 830.444791817, 3.5, 852.081741155
2143.32643237, 826.286874089, 3.49, 850.892064887
2134.82346502, 822.136842801, 3.48, 849.70123788
2126.33241172, 817.994701921, 3.47, 848.509254652
2117.85328406, 813.860455442, 3.46, 847.316109682
2109.38609368, 809.734107372, 3.45, 846.121797406
2100.93085228, 805.615661741, 3.44, 844.926312216
2092.48757163, 801.505122597, 3.43, 843.729648461
2084.05626352, 797.402494009, 3.42, 842.531800448
2075.63693985, 793.307780066, 3.41, 841.332762439
2067.22961253, 789.220984874, 3.4, 840.132528647
2058.83429355, 785.142112566, 3.39, 838.931093251
2050.45099496, 781.071167288, 3.38, 837.72845037
2042.07972887, 777.008153211, 3.37, 836.524594089
2033.72050742, 772.953074523, 3.36, 835.319518436
2025.37334286, 768.905935438, 3.35, 834.113217402
2017.03824746, 764.866740186, 3.34, 832.905684924
2008.71523357, 760.835493022, 3.33, 831.696914891
2000.40431359, 756.812198222, 3.32, 830.486901149
1992.10549999, 752.796860078, 3.31, 829.275637484
1983.81880531, 748.789482913, 3.3, 828.063117644
1975.54424215, 744.790071067, 3.29, 826.849335323
1967.28182313, 740.798628897, 3.28, 825.634284155
1959.031561, 736.815160791, 3.27, 824.417957735
1950.79346854, 732.839671155, 3.26, 823.2003496
1942.5675586, 728.872164421, 3.25, 821.981453237
1934.35384409, 724.912645038, 3.24, 820.761262077
1926.152338, 720.961117481, 3.23, 819.539769497
1917.96305337, 717.017586252, 3.22, 818.316968825
1909.78600331, 713.082055871, 3.21, 817.092853328
1901.62120101, 709.154530881, 3.2, 815.867416216
1893.46865973, 705.235015857, 3.19, 814.640650654
1885.32839277, 701.323515385, 3.18, 813.412549733
1877.20041352, 697.420034088, 3.17, 812.183106502
1869.08473545, 693.524576604, 3.16, 810.952313942
1860.98137208, 689.637147602, 3.15, 809.720164979
1852.89033702, 685.757751771, 3.14, 808.48665248
1844.81164393, 681.88639383, 3.13, 807.251769251
1836.74530655, 678.023078518, 3.12, 806.015508036
1828.69133871, 674.167810601, 3.11, 804.777861515
1820.6497543, 670.320594875, 3.1, 803.538822313
1812.62056727, 666.481436156, 3.09, 802.298382985
1804.60379167, 662.650339288, 3.08, 801.056536024
1796.59944161, 658.827309143, 3.07, 799.81327386
1788.60753127, 655.012350617, 3.06, 798.568588853
1780.62807494, 651.205468635, 3.05, 797.322473303
1772.66108695, 647.406668149, 3.04, 796.07491944
1764.70658172, 643.615954135, 3.03, 794.825919425
1756.76457376, 639.833331602, 3.02, 793.575465351
1748.83507764, 636.058805582, 3.01, 792.323549244
1740.91810803, 632.292381135, 3.0, 791.070163055
1733.01367967, 628.534063354, 2.99, 789.815298669
