# mass density [erg/cm3], pressure  [erg/cm3], baryon density [1/cm3], chemical potential [erg]
5248.27129675, 3903.0860198, 3.6, 2542.04369904
5222.88005859, 3882.09148622, 3.59, 2536.20377293
5197.54722519, 3861.15141504, 3.58, 2530.36274867
5172.27280754, 3840.26581005, 3.57, 2524.52062117
5147.05681671, 3819.43467504, 3.56, 2518.67738532
5121.89926379, 3798.65801384, 3.55, 2512.83303595
5096.80015996, 3777.9358303, 3.54, 2506.98756787
5071.75951642, 3757.26812827, 3.53, 2501.14097583
5046.77734445, 3736.65491163, 3.52, 2495.29325457
5021.85365536, 3716.09618427, 3.51, 2489.44439876
4996.98846053, 3695.59195012, 3.5, 2483.59440304
4972.18177137, 3675.14221309, 3.49, 2477.74326202
4947.43359938, 3654.74697716, 3.48, 2471.89097027
4922.74395608, 3634.40624628, 3.47, 2466.03752229
4898.11285306, 3614.12002445, 3.46, 2460.18291257
4873.54030198, 3593.88831567, 3.45, 2454.32713555
4849.02631452, 3573.71112398, 3.44, 2448.47018561
4824.57090246, 3553.58845343, 3.43, 2442.61205711
4800.17407759, 3533.52030808, 3.42, 2436.75274435
4775.8358518, 3513.50669202, 3.41, 2430.89224159
4751.55623701, 3493.54760936, 3.4, 2425.03054305
4727.33524522, 3473.64306423, 3.39, 2419.16764291
4703.17288845, 3453.79306078, 3.38, 2413.30353528
4679.06917883, 3433.99760318, 3.37, 2407.43821425
4655.02412851, 3414.25669561, 3.36, 2401.57167385
4631.03774972, 3394.5703423, 3.35, 2395.70390806
4607.11005473, 3374.93854746, 3.34, 2389.83491084
4583.2410559, 3355.36131536, 3.33, 2383.96467606
4559.43076564, 3335.83865027, 3.32, 2378.09319757
4535.67919641, 3316.37055649, 3.31, 2372.22046915
4511.98636073, 3296.95703833, 3.3, 2366.34648456
4488.35227122, 3277.59810014, 3.29, 2360.47123749
4464.77694051, 3258.29374627, 3.28, 2354.59472158
4441.26038133, 3239.04398112, 3.27, 2348.71693041
4417.80260646, 3219.84880908, 3.26, 2342.83785753
4394.40362877, 3200.70823459, 3.25, 2336.95749642
4371.06346115, 3181.6222621, 3.24, 2331.07584051
4347.78211659, 3162.59089608, 3.23, 2325.19288318
4324.55960815, 3143.61414104, 3.22, 2319.30861776
4301.39594893, 3124.69200149, 3.21, 2313.42303751
4278.29115211, 3105.82448198, 3.2, 2307.53613565
4255.24523096, 3087.01158709, 3.19, 2301.64790534
4232.25819877, 3068.25332139, 3.18, 2295.75833967
4209.33006895, 3049.54968952, 3.17, 2289.86743169
4186.46085495, 3030.90069611, 3.16, 2283.97517439
4163.6505703, 3012.30634582, 3.15, 2278.08156068
4140.8992286, 2993.76664336, 3.14, 2272.18658343
4118.20684353, 2975.28159343, 3.13, 2266.29023545
4095.57342882, 2956.85120078, 3.12, 2260.39250949
4072.99899828, 2938.47547018, 3.11, 2254.49339822
4050.48356583, 2920.15440641, 3.1, 2248.59289427
4028.0271454, 2901.88801429, 3.09, 2242.69099019
4005.62975105, 2883.67629867, 3.08, 2236.78767848
3983.29139689, 2865.51926443, 3.07, 2230.88295157
3961.01209711, 2847.41691645, 3.06, 2224.97680182
3938.79186597, 2829.36925966, 3.05, 2219.06922152
3916.63071782, 2811.37629902, 3.04, 2213.16020291
3894.52866708, 2793.43803949, 3.03, 2207.24973814
3872.48572825, 2775.5544861, 3.02, 2201.33781932
3850.50191592, 2757.72564386, 3.01, 2195.42443847
3828.57724474, 2739.95151784, 3.0, 2189.50958753
3806.71172946, 2722.23211314, 2.99, 2183.59325839
3784.90538489, 2704.56743487, 2.98, 2177.67544287
3763.15822595, 2686.95748818, 2.97, 2171.7561327
3741.47026762, 2669.40227824, 2.96, 2165.83531955
3719.84152496, 2651.90181026, 2.95, 2159.91299499
3698.27201315, 2634.45608947, 2.94, 2153.98915055
3676.76174743, 2617.06512114, 2.93, 2148.06377767
3655.31074311, 2599.72891057, 2.92, 2142.1368677
3633.91901561, 2582.44746307, 2.91, 2136.20841192
3612.58658044, 2565.22078401, 2.9, 2130.27840153
3591.31345318, 2548.04887878, 2.89, 2124.34682767
3570.09964952, 2530.93175278, 2.88, 2118.41368135
3548.94518522, 2513.86941147, 2.87, 2112.47895355
3527.85007615, 2496.86186033, 2.86, 2106.54263513
3506.81433825, 2479.90910488, 2.85, 2100.60471689
3485.83798757, 2463.01115066, 2.84, 2094.66518952
3464.92104026, 2446.16800324, 2.83, 2088.72404364
3444.06351254, 2429.37966825, 2.82, 2082.78126978
3423.26542074, 2412.64615131, 2.81, 2076.83685838
3402.52678128, 2395.96745812, 2.8, 2070.89079979
3381.84761069, 2379.34359439, 2.79, 2064.94308426
3361.22792558, 2362.77456586, 2.78, 2058.99370196
3340.66774267, 2346.26037831, 2.77, 2053.04264295
3320.16707877, 2329.80103756, 2.76, 2047.08989722
3299.72595081, 2313.39654946, 2.75, 2041.13545464
3279.34437581, 2297.04691989, 2.74, 2035.179305
3259.02237088, 2280.75215479, 2.73, 2029.22143798
3238.75995326, 2264.51226011, 2.72, 2023.26184315
3218.55714026, 2248.32724184, 2.71, 2017.30051
3198.41394934, 2232.19710603, 2.7, 2011.33742791
3178.33039803, 2216.12185873, 2.69, 2005.37258615
3158.30650398, 2200.10150606, 2.68, 1999.4059739
3138.34228496, 2184.13605416, 2.67, 1993.43758019
3118.43775882, 2168.22550922, 2.66, 1987.467394
3098.59294356, 2152.36987747, 2.65, 1981.49540416
3078.80785727, 2136.56916516, 2.64, 1975.5215994
3059.08251815, 2120.8233786, 2.63, 1969.54596835
3039.41694451, 2105.13252414, 2.62, 1963.56849948
3019.81115481, 2089.49660814, 2.61, 1957.58918121
3000.26516759, 2073.91563705, 2.6, 1951.60800179
2980.77900152, 2058.38961733, 2.59, 1945.62494936
2961.35267539, 2042.91855548, 2.58, 1939.64001196
2941.98620811, 2027.50245805, 2.57, 1933.65317749
2922.67961871, 2012.14133164, 2.56, 1927.66443373
2903.43292636, 1996.83518288, 2.55, 1921.67376833
2884.24615032, 1981.58401846, 2.54, 1915.68116881
2865.11931, 1966.38784508, 2.53, 1909.68662256
2846.05242493, 1951.24666953, 2.52, 1903.69011685
2827.04551477, 1936.16049862, 2.51, 1897.6916388
2808.09859931, 1921.1293392, 2.5, 1891.6911754
2789.21169847, 1906.15319817, 2.49, 1885.68871351
2770.3848323, 1891.2320825, 2.48, 1879.68423984
2751.61802098, 1876.36599917, 2.47, 1873.67774095
2732.91128484, 1861.55495523, 2.46, 1867.66920328
2714.26464433, 1846.79895777, 2.45, 1861.6586131
2695.67812004, 1832.09801394, 2.44, 1855.64595655
2677.15173271, 1817.45213093, 2.43, 1849.6312196
2658.68550321, 1802.86131597, 2.42, 1843.61438809
2640.27945256, 1788.32557635, 2.41, 1837.59544768
2621.93360193, 1773.84491942, 2.4, 1831.57438389
2603.64797261, 1759.41935257, 2.39, 1825.55118208
2585.42258607, 1745.04888324, 2.38, 1819.52582744
2567.2574639, 1730.73351892, 2.37, 1813.49830499
2549.15262786, 1716.47326717, 2.36, 1807.46859959
2531.10809986, 1702.26813559, 2.35, 1801.43669594
2513.12390195, 1688.11813184, 2.34, 1795.40257854
2495.20005635, 1674.02326362, 2.33, 1789.36623175
2477.33658544, 1659.9835387, 2.32, 1783.32763972
2459.53351174, 1645.99896491, 2.31, 1777.28678643
2441.79085796, 1632.06955013, 2.3, 1771.24365569
2424.10864694, 1618.19530229, 2.29, 1765.1982311
2406.48690171, 1604.37622939, 2.28, 1759.15049609
2388.92564545, 1590.61233948, 2.27, 1753.10043389
2371.42490152, 1576.90364067, 2.26, 1747.04802752
2353.98469345, 1563.25014114, 2.25, 1740.99325982
2336.60504495, 1549.65184912, 2.24, 1734.93611342
2319.28597988, 1536.10877292, 2.23, 1728.87657076
2302.02752229, 1522.62092087, 2.22, 1722.81461404
2284.82969642, 1509.18830141, 2.21, 1716.75022526
2267.69252667, 1495.81092303, 2.2, 1710.68338623
2250.61603765, 1482.48879426, 2.19, 1704.6140785
2233.60025414, 1469.22192373, 2.18, 1698.54228342
2216.64520109, 1456.01032011, 2.17, 1692.46798212
2199.75090366, 1442.85399216, 2.16, 1686.39115547
2182.91738722, 1429.75294869, 2.15, 1680.31178414
2166.1446773, 1416.70719857, 2.14, 1674.22984854
2149.43279964, 1403.71675078, 2.13, 1668.14532884
2132.78178019, 1390.78161433, 2.12, 1662.05820496
2116.19164509, 1377.90179831, 2.11, 1655.96845659
2099.66242068, 1365.0773119, 2.1, 1649.87606313
2083.19413352, 1352.30816433, 2.09, 1643.78100376
2066.78681038, 1339.59436493, 2.08, 1637.68325736
2050.44047824, 1326.93592307, 2.07, 1631.58280256
2034.15516427, 1314.33284822, 2.06, 1625.47961772
2017.9308959, 1301.78514994, 2.05, 1619.3736809
2001.76770076, 1289.29283783, 2.04, 1613.26496989
1985.6656067, 1276.8559216, 2.03, 1607.15346221
1969.62464179, 1264.47441102, 2.02, 1601.03913506
1953.64483436, 1252.14831596, 2.01, 1594.92196533
1937.72621293, 1239.87764636, 2.0, 1588.80192965
1921.86880631, 1227.66241225, 1.99, 1582.6790043
1906.07264348, 1215.50262374, 1.98, 1576.55316526
1890.33775373, 1203.39829101, 1.97, 1570.42438819
1874.66416653, 1191.34942436, 1.96, 1564.29264842
1859.05191166, 1179.35603416, 1.95, 1558.15792093
1843.50101912, 1167.41813086, 1.94, 1552.0201804
1828.01151916, 1155.53572501, 1.93, 1545.87940112
1812.5834423, 1143.70882725, 1.92, 1539.73555706
1797.21681932, 1131.93744832, 1.91, 1533.5886218
1781.91168126, 1120.22159905, 1.9, 1527.43856859
1766.66805945, 1108.56129036, 1.89, 1521.28537027
1751.48598547, 1096.95653327, 1.88, 1515.12899933
1736.36549118, 1085.4073389, 1.87, 1508.96942785
1721.30660873, 1073.91371846, 1.86, 1502.80662752
1706.30937056, 1062.47568328, 1.85, 1496.64056964
1691.37380938, 1051.09324477, 1.84, 1490.47122508
1676.49995821, 1039.76641446, 1.83, 1484.2985643
1661.68785036, 1028.49520399, 1.82, 1478.12255733
1646.93751944, 1017.27962508, 1.81, 1471.94317377
1632.24899938, 1006.11968959, 1.8, 1465.76038276
1617.6223244, 995.01540947, 1.79, 1459.574153
1603.05752906, 983.96679679, 1.78, 1453.38445272
1588.55464821, 972.973863731, 1.77, 1447.19124968
1574.11371705, 962.036622591, 1.76, 1440.99451116
1559.73477109, 951.155085782, 1.75, 1434.79420393
1545.4178462, 940.329265839, 1.74, 1428.59029428
1531.16297858, 929.559175414, 1.73, 1422.38274797
1516.97020475, 918.844827282, 1.72, 1416.17153025
1502.83956161, 908.186234345, 1.71, 1409.95660582
1488.7710864, 897.583409628, 1.7, 1403.73793884
1474.76481674, 887.036366285, 1.69, 1397.51549291
1460.8207906, 876.545117603, 1.68, 1391.28923107
1446.93904631, 866.109676996, 1.67, 1385.05911575
1433.11962262, 855.730058019, 1.66, 1378.82510882
1419.36255863, 845.40627436, 1.65, 1372.58717151
1405.66789383, 835.138339845, 1.64, 1366.34526444
1392.03566813, 824.926268444, 1.63, 1360.09934759
1378.46592182, 814.770074267, 1.62, 1353.8493803
1364.95869563, 804.669771574, 1.61, 1347.59532124
1351.51403066, 794.62537477, 1.6, 1341.33712839
1338.13196849, 784.636898412, 1.59, 1335.07475906
1324.81255107, 774.70435721, 1.58, 1328.8081698
1311.55582085, 764.827766031, 1.57, 1322.53731649
1298.36182068, 755.007139897, 1.56, 1316.26215422
1285.23059388, 745.242493996, 1.55, 1309.98263734
1272.16218422, 735.533843676, 1.54, 1303.69871942
1259.15663596, 725.881204455, 1.53, 1297.41035321
1246.21399382, 716.284592018, 1.52, 1291.11749068
1233.33430299, 706.744022225, 1.51, 1284.82008293
1220.51760919, 697.259511111, 1.5, 1278.5180802
1207.76395862, 687.831074887, 1.49, 1272.21143188
1195.07339798, 678.458729953, 1.48, 1265.90008644
1182.44597452, 669.142492887, 1.47, 1259.58399143
1169.88173599, 659.882380461, 1.46, 1253.26309346
1157.38073069, 650.678409637, 1.45, 1246.93733816
1144.94300748, 641.530597573, 1.44, 1240.60667018
1132.56861577, 632.438961627, 1.43, 1234.27103314
1120.25760552, 623.40351936, 1.42, 1227.93036963
1108.0100273, 614.424288539, 1.41, 1221.58462116
1095.82593225, 605.501287142, 1.4, 1215.23372814
1083.70537212, 596.634533365, 1.39, 1208.87762985
1071.64839928, 587.824045619, 1.38, 1202.51626442
1059.65506671, 579.069842539, 1.37, 1196.14956879
1047.72542802, 570.371942991, 1.36, 1189.77747869
1035.85953751, 561.73036607, 1.35, 1183.39992858
1024.05745009, 553.145131108, 1.34, 1177.01685164
1012.31922138, 544.61625768, 1.33, 1170.62817974
1000.64490766, 536.143765604, 1.32, 1164.23384338
989.034565952, 527.727674954, 1.31, 1157.83377168
977.488253956, 519.368006056, 1.3, 1151.42789232
966.006030119, 511.064779501, 1.29, 1145.01613149
954.587953633, 502.818016145, 1.28, 1138.59841389
943.234084448, 494.627737117, 1.27, 1132.17466265
931.944483292, 486.493963824, 1.26, 1125.7447993
920.719211687, 478.41671796, 1.25, 1119.30874372
909.558331963, 470.396021506, 1.24, 1112.86641409
898.461907278, 462.431896742, 1.23, 1106.41772685
887.430001632, 454.524366248, 1.22, 1099.96259662
876.462679891, 446.673452917, 1.21, 1093.5009362
865.560007803, 438.879179956, 1.2, 1087.03265647
854.722052013, 431.141570898, 1.19, 1080.55766631
843.948880094, 423.460649606, 1.18, 1074.07587263
833.240560553, 415.83644028, 1.17, 1067.5871802
822.597162863, 408.268967466, 1.16, 1061.09149166
812.018757485, 400.758256066, 1.15, 1054.58870744
801.505415881, 393.304331342, 1.14, 1048.07872563
791.057210547, 385.907218928, 1.13, 1041.56144201
780.674215037, 378.566944838, 1.12, 1035.03674989
770.356503976, 371.283535472, 1.11, 1028.50454004
760.104153103, 364.057017631, 1.1, 1021.96470067
749.917239282, 356.887418521, 1.09, 1015.41711725
739.795840543, 349.774765766, 1.08, 1008.86167251
729.740036093, 342.719087419, 1.07, 1002.29824627
719.749906363, 335.720411968, 1.06, 995.726715407
709.825533031, 328.778768356, 1.05, 989.146953702
699.966999048, 321.894185981, 1.04, 982.558831758
690.174388681, 315.066694717, 1.03, 975.962216892
680.447787537, 308.296324923, 1.02, 969.356973
670.787282603, 301.583107455, 1.01, 962.742960453
661.192962282, 294.92707368, 1.0, 956.120035962
651.664916423, 288.328255486, 0.99, 949.488052434
642.203236374, 281.786685305, 0.98, 942.846858856
632.808015006, 275.302396119, 0.97, 936.196300128
623.479346766, 268.875421478, 0.96, 929.536216921
614.217327716, 262.505795518, 0.95, 922.86644551
605.02205558, 256.193552974, 0.94, 916.186817611
595.893629782, 249.938729199, 0.93, 909.497160195
586.832151507, 243.74136018, 0.92, 902.797295312
577.837723742, 237.60148256, 0.91, 896.087039893
568.910451333, 231.519133654, 0.9, 889.366205541
560.050441035, 225.494351467, 0.89, 882.634598317
551.257801575, 219.527174721, 0.88, 875.892018518
542.532643702, 213.617642872, 0.87, 869.138260429
533.875080258, 207.765796131, 0.86, 862.373112081
525.285226236, 201.971675494, 0.85, 855.596354976
516.763198846, 196.235322759, 0.84, 848.807763815
508.309117587, 190.556780557, 0.83, 842.007106197
499.923104322, 184.936092375, 0.82, 835.194142314
491.605283346, 179.373302587, 0.81, 828.368624609
483.355781475, 173.868456481, 0.8, 821.530297446
475.174728118, 168.421600289, 0.79, 814.678896717
467.062255372, 163.03278122, 0.78, 807.814149477
459.018498111, 157.702047495, 0.77, 800.935773514
451.043594077, 152.429448377, 0.76, 794.043476914
443.137683984, 147.215034213, 0.75, 787.136957595
435.300911617, 142.058856468, 0.74, 780.215902819
427.533423949, 136.960967769, 0.73, 773.279988656
419.835371244, 131.921421944, 0.72, 766.328879428
412.206907191, 126.940274067, 0.71, 759.362227125
404.64818902, 122.017580508, 0.7, 752.379670754
397.15937764, 117.153398977, 0.69, 745.380835676
389.740637778, 112.347788579, 0.68, 738.365332878
382.392138125, 107.600809867, 0.67, 731.332758198
375.114051496, 102.912524902, 0.66, 724.282691513
367.906554992, 98.2829973101, 0.65, 717.214695849
360.769830167, 93.7122923471, 0.64, 710.128316429
353.704063223, 89.2004769686, 0.63, 703.023079669
346.709445192, 84.7476198984, 0.62, 695.898492081
339.786172148, 80.3537917069, 0.61, 688.754039107
332.934445424, 76.0190648892, 0.6, 681.589183856
326.154471836, 71.7435139508, 0.59, 674.40336574
319.446463934, 67.5272154989, 0.58, 667.195999022
312.810640257, 63.3702483366, 0.57, 659.966471217
306.247225613, 59.2726935664, 0.56, 652.714141391
299.756451368, 55.2346346982, 0.55, 645.438338302
293.338555763, 51.2561577647, 0.54, 638.138358384
286.993784245, 47.3373514462, 0.53, 630.813463569
280.722389829, 43.4783072017, 0.52, 623.462878905
274.524633473, 39.6791194106, 0.51, 616.085789968
268.400784491, 35.9398855232, 0.5, 608.681340028
262.351120991, 32.2607062242, 0.49, 601.248626969
256.375930345, 28.6416856056, 0.48, 593.786699897
250.475509697, 25.0829313551, 0.47, 586.294555429
244.650166504, 21.5845549567, 0.46, 578.77113361
238.900219129, 18.1466719091, 0.45, 571.215313419
233.225997476, 14.7694019605, 0.44, 563.625907811
227.627843673, 11.4528693619, 0.43, 556.00165822
222.106112821, 8.19720314407, 0.42, 548.341228489
216.661173806, 5.00253741541, 0.41, 540.6431981
211.293410173, 1.86901168764, 0.4, 532.906054652
206.003221096, -1.20322876921, 0.39, 525.128185453
200.791022419, -4.21403254058, 0.38, 517.307868102
195.657247813, -7.16324164276, 0.37, 509.443259921
190.602350034, -10.050691059, 0.36, 501.532386041
185.626802311, -12.8762082278, 0.35, 493.573125953
180.731099885, -15.6396124811, 0.34, 485.563198248
175.915761698, -18.3407144209, 0.33, 477.500143263
171.181332276, -20.9793152311, 0.32, 469.381303265
166.528383826, -23.5552059114, 0.31, 461.203799724
161.957518572, -26.0681664232, 0.3, 452.964507162
157.469371377, -28.5179647365, 0.29, 444.660022897
153.064612688, -30.9043557586, 0.28, 436.28663189
148.743951869, -33.2270801283, 0.27, 427.840265707
144.508140973, -35.4858628542, 0.26, 419.316454304
140.357979043, -37.6804117676, 0.25, 410.7102691
136.294317035, -39.8104157603, 0.24, 402.016255311
132.318063488, -41.8755427659, 0.23, 393.228350964
128.43019108, -43.8754374365, 0.22, 384.33978929
124.631744274, -45.8097184554, 0.21, 375.342980089
120.923848275, -47.6779754096, 0.2, 366.229364325
117.307719621, -49.4797651283, 0.19, 356.989234174
113.7846788, -51.2146073695, 0.18, 347.611507949
110.356165409, -52.8819797008, 0.17, 338.08344534
107.023756567, -54.4813113797, 0.16, 328.390282423
103.789189532, -56.0119759805, 0.15, 318.514757009
100.654389813, -57.4732824352, 0.14, 308.436481269
97.6215066542, -58.8644640545, 0.13, 298.131096921
94.6929585404, -60.1846649609, 0.12, 287.569113162
91.8714926884, -61.4329231927, 0.11, 276.714268143
89.1602645853, -62.6081495535, 0.1, 265.521150317
