# mass density [erg/cm3], pressure  [erg/cm3], baryon density [1/cm3], chemical potential [erg]
17210.8650607, 15454.6535751, 4.5, 7259.00414128
17138.3504238, 15386.8644644, 4.49, 7243.92313767
17065.9866006, 15319.2227637, 4.48, 7228.84137596
16993.7735989, 15251.7284756, 4.47, 7213.75885335
16921.7114262, 15184.3816027, 4.46, 7198.67556703
16849.8000903, 15117.1821477, 4.45, 7183.59151415
16778.0395987, 15050.1301132, 4.44, 7168.50669186
16706.4299591, 14983.2255018, 4.43, 7153.42109728
16634.9711795, 14916.4683162, 4.42, 7138.33472752
16563.6632673, 14849.858559, 4.41, 7123.24757967
16492.5062306, 14783.3962329, 4.4, 7108.1596508
16421.5000771, 14717.0813406, 4.39, 7093.07093798
16350.6448146, 14650.9138849, 4.38, 7077.98143824
16279.9404511, 14584.8938683, 4.37, 7062.8911486
16209.3869944, 14519.0212936, 4.36, 7047.80006606
16138.9844526, 14453.2961635, 4.35, 7032.70818761
16068.7328335, 14387.7184808, 4.34, 7017.61551021
15998.6321452, 14322.2882482, 4.33, 7002.52203082
15928.6823957, 14257.0054685, 4.32, 6987.42774635
15858.8835931, 14191.8701444, 4.31, 6972.33265372
15789.2357455, 14126.8822787, 4.3, 6957.23674982
15719.738861, 14062.0418742, 4.29, 6942.14003153
15650.3929478, 13997.3489337, 4.28, 6927.04249568
15581.198014, 13932.80346, 4.27, 6911.94413912
15512.1540679, 13868.405456, 4.26, 6896.84495866
15443.2611177, 13804.1549244, 4.25, 6881.74495108
15374.5191718, 13740.0518681, 4.24, 6866.64411318
15305.9282384, 13676.0962899, 4.23, 6851.54244168
15237.4883259, 13612.2881928, 4.22, 6836.43993334
15169.1994427, 13548.6275795, 4.21, 6821.33658485
15101.0615972, 13485.1144531, 4.2, 6806.23239292
15033.0747978, 13421.7488163, 4.19, 6791.12735421
14965.2390531, 13358.5306721, 4.18, 6776.02146536
14897.5543716, 13295.4600234, 4.17, 6760.91472302
14830.0207617, 13232.5368732, 4.16, 6745.80712378
14762.6382321, 13169.7612244, 4.15, 6730.69866423
14695.4067915, 13107.13308, 4.14, 6715.58934092
14628.3264484, 13044.6524429, 4.13, 6700.47915041
14561.3972115, 12982.319316, 4.12, 6685.36808921
14494.6190897, 12920.1337025, 4.11, 6670.25615382
14427.9920915, 12858.0956053, 4.1, 6655.1433407
14361.516226, 12796.2050275, 4.09, 6640.02964632
14295.1915017, 12734.461972, 4.08, 6624.91506709
14229.0179278, 12672.8664419, 4.07, 6609.79959942
14162.9955129, 12611.4184402, 4.06, 6594.68323969
14097.1242661, 12550.1179701, 4.05, 6579.56598427
14031.4041964, 12488.9650347, 4.04, 6564.44782947
13965.8353127, 12427.9596369, 4.03, 6549.32877161
13900.4176242, 12367.1017799, 4.02, 6534.20880698
13835.1511398, 12306.3914669, 4.01, 6519.08793184
13770.0358688, 12245.8287009, 4.0, 6503.96614242
13705.0718202, 12185.4134852, 3.99, 6488.84343493
13640.2590033, 12125.1458228, 3.98, 6473.71980555
13575.5974274, 12065.0257169, 3.97, 6458.59525046
13511.0871016, 12005.0531708, 3.96, 6443.46976577
13446.7280354, 11945.2281877, 3.95, 6428.34334761
13382.520238, 11885.5507706, 3.94, 6413.21599204
13318.4637189, 11826.020923, 3.93, 6398.08769513
13254.5584874, 11766.6386479, 3.92, 6382.9584529
13190.8045532, 11707.4039488, 3.91, 6367.82826136
13127.2019256, 11648.3168287, 3.9, 6352.69711649
13063.7506142, 11589.3772911, 3.89, 6337.56501422
13000.4506287, 11530.5853392, 3.88, 6322.43195048
12937.3019786, 11471.9409763, 3.87, 6307.29792117
12874.3046737, 11413.4442058, 3.86, 6292.16292214
12811.4587236, 11355.0950309, 3.85, 6277.02694923
12748.7641382, 11296.8934551, 3.84, 6261.88999825
12686.2209271, 11238.8394817, 3.83, 6246.75206498
12623.8291004, 11180.9331141, 3.82, 6231.61314515
12561.5886677, 11123.1743557, 3.81, 6216.4732345
12499.4996392, 11065.5632099, 3.8, 6201.33232871
12437.5620247, 11008.0996801, 3.79, 6186.19042344
12375.7758343, 10950.7837698, 3.78, 6171.04751431
12314.141078, 10893.6154825, 3.77, 6155.90359694
12252.6577659, 10836.5948215, 3.76, 6140.75866687
12191.3259083, 10779.7217904, 3.75, 6125.61271966
12130.1455152, 10722.9963928, 3.74, 6110.46575079
12069.1165969, 10666.4186321, 3.73, 6095.31775575
12008.2391637, 10609.9885118, 3.72, 6080.16872997
11947.513226, 10553.7060355, 3.71, 6065.01866886
11886.938794, 10497.5712068, 3.7, 6049.8675678
11826.5158783, 10441.5840293, 3.69, 6034.71542212
11766.2444893, 10385.7445066, 3.68, 6019.56222714
