# mass density [erg/cm3], pressure  [erg/cm3], baryon density [1/cm3], chemical potential [erg]
11921.1653709, 10124.9538853, 4.5, 4899.13761249
11872.2231785, 10080.7372191, 4.49, 4889.30075671
11823.3793584, 10036.6155215, 4.48, 4879.46314284
11774.6339183, 9992.58879499, 4.47, 4869.62476808
11725.9868658, 9948.65704225, 4.46, 4859.7856296
11677.4382084, 9904.82026588, 4.45, 4849.94572456
11628.987954, 9861.07846851, 4.44, 4840.10505011
11580.6361102, 9817.43165279, 4.43, 4830.26360337
11532.3826847, 9773.87982137, 4.42, 4820.42138145
11484.2276853, 9730.42297691, 4.41, 4810.57838144
11436.1711198, 9687.06112208, 4.4, 4800.73460042
11388.212996, 9643.79425957, 4.39, 4790.89003544
11340.3533218, 9600.62239207, 4.38, 4781.04468354
11292.5921051, 9557.54552228, 4.37, 4771.19854174
11244.9293538, 9514.56365292, 4.36, 4761.35160705
11197.3650758, 9471.67678671, 4.35, 4751.50387644
11149.8992791, 9428.88492639, 4.34, 4741.65534688
11102.5319717, 9386.1880747, 4.33, 4731.80601533
11055.2631616, 9343.58623439, 4.32, 4721.95587871
11008.092857, 9301.07940823, 4.31, 4712.10493392
10961.0210658, 9258.667599, 4.3, 4702.25317786
10914.0477963, 9216.35080949, 4.29, 4692.4006074
10867.1730565, 9174.1290425, 4.28, 4682.5472194
10820.3968548, 9132.00230083, 4.27, 4672.69301068
10773.7191992, 9089.97058731, 4.26, 4662.83797806
10727.1400981, 9048.03390476, 4.25, 4652.98211833
10680.6595598, 9006.19225604, 4.24, 4643.12542826
10634.2775925, 8964.44564399, 4.23, 4633.26790461
10587.9942047, 8922.79407148, 4.22, 4623.40954411
10541.8094046, 8881.2375414, 4.21, 4613.55034347
10495.7232008, 8839.77605661, 4.2, 4603.69029938
10449.7356016, 8798.40962003, 4.19, 4593.8294085
10403.8466156, 8757.13823457, 4.18, 4583.9676675
10358.0562513, 8715.96190315, 4.17, 4574.105073
10312.3645172, 8674.8806287, 4.16, 4564.2416216
10266.7714219, 8633.89441418, 4.15, 4554.37730989
10221.276974, 8593.00326253, 4.14, 4544.51213443
10175.8811822, 8552.20717673, 4.13, 4534.64609176
10130.5840552, 8511.50615977, 4.12, 4524.7791784
10085.3856018, 8470.90021463, 4.11, 4514.91139085
10040.2858305, 8430.38934433, 4.1, 4505.04272558
9995.28475037, 8389.97355188, 4.09, 4495.17317903
9950.38237008, 8349.65284031, 4.08, 4485.30274764
9905.57869855, 8309.42721267, 4.07, 4475.43142782
9860.87374468, 8269.29667201, 4.06, 4465.55921593
9816.2675174, 8229.26122141, 4.05, 4455.68610835
9771.76002568, 8189.32086394, 4.04, 4445.81210139
9727.35127856, 8149.4756027, 4.03, 4435.93719138
9683.04128507, 8109.7254408, 4.02, 4426.06137459
9638.83005429, 8070.07038135, 4.01, 4416.18464729
9594.71759535, 8030.51042749, 4.0, 4406.30700571
9550.70391742, 7991.04558236, 3.99, 4396.42844606
9506.78902969, 7951.67584913, 3.98, 4386.54896453
9462.97294141, 7912.40123097, 3.97, 4376.66855727
9419.25566183, 7873.22173106, 3.96, 4366.78722043
9375.6372003, 7834.13735261, 3.95, 4356.9049501
9332.11756615, 7795.14809882, 3.94, 4347.02174238
9288.69676878, 7756.25397292, 3.93, 4337.13759331
