# mass density [erg/cm3], pressure  [erg/cm3], baryon density [1/cm3], chemical potential [erg]
2198.09072711, 1211.76132575, 2.75, 1239.94620104
2185.70647756, 1203.40902165, 2.74, 1236.90346686
2173.35266394, 1195.08244785, 2.73, 1233.85901531
2161.02930347, 1186.78161032, 2.72, 1230.81283595
2148.73641347, 1178.50651504, 2.71, 1227.76491827
2136.47401138, 1170.25716807, 2.7, 1224.71525165
2124.24211476, 1162.03357545, 2.69, 1221.66382536
2112.04074124, 1153.83574331, 2.68, 1218.61062857
2099.86990859, 1145.66367779, 2.67, 1215.55565033
2087.72963468, 1137.51738508, 2.66, 1212.49887961
2075.61993748, 1129.39687139, 2.65, 1209.44030523
2063.5408351, 1121.30214299, 2.64, 1206.37991594
2051.49234574, 1113.23320619, 2.63, 1203.31770035
2039.47448771, 1105.19006733, 2.62, 1200.25364696
2027.48727945, 1097.17273279, 2.61, 1197.18774415
2015.53073952, 1089.18120899, 2.6, 1194.1199802
2003.60488659, 1081.2155024, 2.59, 1191.05034324
1991.70973944, 1073.27561953, 2.58, 1187.97882131
1979.84531699, 1065.36156694, 2.57, 1184.90540231
1968.01163827, 1057.4733512, 2.56, 1181.83007401
1956.20872244, 1049.61097896, 2.55, 1178.75282408
1944.43658876, 1041.7744569, 2.54, 1175.67364003
1932.69525665, 1033.96379174, 2.53, 1172.59250925
1920.98474564, 1026.17899024, 2.52, 1169.509419
1909.30507538, 1018.42005923, 2.51, 1166.42435642
1897.65626567, 1010.68700556, 2.5, 1163.33730849
1886.03833642, 1002.97983612, 2.49, 1160.24826207
1874.45130769, 995.298557886, 2.48, 1157.15720386
1862.89519965, 987.643177839, 2.47, 1154.06412044
1851.37003263, 980.013703027, 2.46, 1150.96899824
1839.8758271, 972.410140545, 2.45, 1147.87182353
1828.41260363, 964.832497533, 2.44, 1144.77258244
1816.98038296, 957.28078118, 2.43, 1141.67126096
1805.57918597, 949.754998728, 2.42, 1138.56784492
1794.20903368, 942.255157467, 2.41, 1135.46231998
1782.86994724, 934.781264737, 2.4, 1132.35467166
1771.56194797, 927.333327929, 2.39, 1129.24488531
1760.28505732, 919.911354489, 2.38, 1126.13294614
1749.03929689, 912.515351909, 2.37, 1123.01883915
1737.82468843, 905.145327741, 2.36, 1119.90254922
1726.64125385, 897.801289587, 2.35, 1116.78406104
1715.48901522, 890.483245104, 2.34, 1113.66335911
1704.36799474, 883.191202002, 2.33, 1110.54042778
1693.27821479, 875.925168049, 2.32, 1107.41525122
1682.2196979, 868.685151068, 2.31, 1104.2878134
1671.19246676, 861.471158937, 2.3, 1101.15809813
1660.19654424, 854.283199595, 2.29, 1098.02608901
1649.23195335, 847.121281037, 2.28, 1094.89176947
1638.29871728, 839.985411314, 2.27, 1091.75512273
1627.39685939, 832.875598542, 2.26, 1088.61613183
1616.5264032, 825.791850892, 2.25, 1085.4747796
1605.68737242, 818.7341766, 2.24, 1082.33104867
1594.87979092, 811.702583962, 2.23, 1079.18492147
1584.10368275, 804.697081333, 2.22, 1076.03638022
