4.5,3.5413660870571144,3.5816418021889493,3.50015103806782,0.0402811255108317,3081.665887915899,1265.4544022842188,2491.6992557164485,675.4877700847679,1.8733935066291654,2391.6992557164485,775.4877700847679,589.9666321994508,4.500002207415804,4.655289621324895,4.34470817126106,2.2074139887817137e-6,4.500000000000586,966.0267311554561,966.0267311555818
4.49,3.538740909935924,3.57904582002728,3.49749457068263,0.04031043849267176,3072.011103096745,1260.5251437064583,2484.663631402713,673.1776720124262,1.8724999299786493,2384.663631402713,773.1776720124262,587.3474716940322,4.490002212240699,4.645174462696607,4.334823325085465,2.212236568878043e-6,4.490000000007591,964.9301217808195,964.9301217824506
4.48,3.5361118321115,3.5764460224774695,3.494834107907594,0.04033983706599898,3062.3672881555954,1255.6034511960788,2477.6331501360464,670.8693131765302,1.8716066252171586,2377.6331501360464,770.8693131765301,584.7341380195486,4.480002217086468,4.635059132848726,4.324938650090682,2.217080280166119e-6,4.480000000008625,963.8327543177147,963.8327543195702
4.47,3.533478839058628,3.5738423954547613,3.4921696347184525,0.04036932172204312,3052.734450683547,1250.6893273549535,2470.607819507547,668.5626961789533,1.8707135987440486,2370.607819507547,768.5626961789533,582.1266311760003,4.470002221942252,4.624943631140413,4.3150541469120345,2.221945270593008e-6,4.469999999998233,962.7346259597767,962.7346259593963
4.46,3.5308419161748987,3.57123492479871,3.4895011360081294,0.04039889275854193,3043.1125983219963,1245.7827748019827,2463.587647158609,666.2578236385951,1.8698208570346861,2363.587647158609,766.2578236385951,579.5249511633874,4.460002226833281,4.6148279569572015,4.305169816217085,2.2268316568546487e-6,4.4600000000025215,961.6357338837563,961.6357338843003
4.45,3.5282010487577344,3.568623596250993,3.4868285965643806,0.04042855076269394,3033.5017387047574,1240.883796154087,2456.5726407230477,663.954698172377,1.8689284066665746,2356.5726407230477,763.954698172377,576.9290979817099,4.450002231736371,4.6047121096275,4.295285658625627,2.2317396041458526e-6,4.449999999996499,960.5360752499344,960.5360752491786
4.44,3.525556222027949,3.566008395482012,3.4841520010969838,0.04045829602484204,3023.9018795288066,1235.9923940494245,2449.562807897839,661.6533224184568,1.868036254290479,2349.562807897839,761.6533224184568,574.3390716309677,4.440002236672025,4.594596088528436,4.285401674813235,2.2366692292758636e-6,4.440000000004565,959.4356472013177,959.4356472023042
4.43,3.5229074211068934,3.563389308061744,3.4814713342074404,0.040488129189364064,3014.313028483516,1231.1085711241915,2442.558156372356,659.3536990130311,1.8671444066621676,2342.558156372356,759.3536990130311,571.7548721111605,4.43000224162064,4.584479892975627,4.275517865402101,2.241620708420569e-6,4.429999999999456,958.3344468641601,958.3344468640427
4.42,3.520254631034854,3.560766319487925,3.4787865804184896,0.04051805054911115,3004.735193320059,1226.2323300353642,2435.55869389777,657.0558306130749,1.8662528706140713,2335.55869389777,757.0558306130749,569.176499422289,4.4200022465948745,4.574363522334893,4.265634231072922,2.2465941601972145e-6,4.420000000000897,957.2324713471863,957.2324713473807
4.41,3.517597836756571,3.558139415161164,3.476097724147515,0.040548060670814706,2995.168381795321,1221.363673442341,2428.564428230968,654.7597198779885,1.8653616530808228,2328.564428230968,754.7597198779885,566.6039535643525,4.41000225158774,4.564246975928804,4.25575077246972,2.251589749422196e-6,4.409999999995422,956.129717741959,956.1297177409663
