4.5,3.5413660870571144,3.5816418021889493,3.50015103806782,0.0402811255108317,11921.16537090766,10124.95388527598,2481.6992557164485,685.4877700847679,14.770436945977783,2391.6992557164485,775.4877700847679,9439.466115191213,4.500002207415804,4.655289621324895,4.34470817126106,2.2074139887817137e-6,4.500000000000586,4899.1376124846165,4899.137612485254
4.49,3.538740909935924,3.57904582002728,3.49749457068263,0.04031043849267176,11872.223178507227,10080.737219116942,2474.663631402713,683.1776720124262,14.755659665255546,2384.663631402713,773.1776720124262,9397.559547104514,4.490002212240699,4.645174462696607,4.334823325085465,2.212236568878043e-6,4.490000000007591,4889.3007567009045,4889.300756709169
4.48,3.5361118321115,3.5764460224774695,3.494834107907594,0.04033983706599898,11823.379358448823,10036.615521489308,2467.6331501360464,680.8693131765302,14.740883936543483,2377.6331501360464,770.8693131765301,9355.746208312778,4.480002217086468,4.635059132848726,4.324938650090682,2.217080280166119e-6,4.480000000008625,4879.463142833941,4879.463142843334
4.47,3.533478839058628,3.5738423954547613,3.4921696347184525,0.04036932172204312,11774.63391832355,9992.588794994957,2460.607819507547,678.5626961789533,14.726109836665222,2370.607819507547,768.5626961789533,9314.026098816004,4.470002221942252,4.624943631140413,4.3150541469120345,2.221945270593008e-6,4.469999999998233,4869.624768082128,4869.6247680802035
4.46,3.5308419161748987,3.57123492479871,3.4895011360081294,0.04039889275854193,11725.986865772808,9948.657042252795,2453.587647158609,676.2578236385951,14.711337443349924,2363.587647158609,766.2578236385951,9272.399218614199,4.460002226833281,4.6148279569572015,4.305169816217085,2.2268316568546487e-6,4.4600000000025215,4859.785629599403,4859.785629602153
4.45,3.5282010487577344,3.568623596250993,3.4868285965643806,0.04042855076269394,11677.438208430405,9904.820265879735,2446.5726407230477,673.954698172377,14.696566835633787,2356.5726407230477,763.954698172377,9230.865567707358,4.450002231736371,4.6047121096275,4.295285658625627,2.2317396041458526e-6,4.449999999996499,4849.945724567892,4849.945724564076
4.44,3.525556222027949,3.566008395482012,3.4841520010969838,0.04045829602484204,11628.987953993323,9861.07846851394,2439.562807897839,671.6533224184568,14.681798093407243,2349.562807897839,761.6533224184568,9189.425146095484,4.440002236672025,4.594596088528436,4.285401674813235,2.2366692292758636e-6,4.440000000004565,4840.105050109271,4840.105050114248
4.43,3.5229074211068934,3.563389308061744,3.4814713342074404,0.040488129189364064,11580.636110150923,9817.431652791598,2432.558156372356,669.3536990130311,14.667031297903488,2342.558156372356,759.3536990130311,9148.077953778567,4.43000224162064,4.584479892975627,4.275517865402101,2.241620708420569e-6,4.429999999999456,4830.263603373622,4830.26360337303
4.42,3.520254631034854,3.560766319487925,3.4787865804184896,0.04051805054911115,11532.382684654394,9773.8798213697,2425.55869389777,667.0558306130749,14.652266531253856,2335.55869389777,757.0558306130749,9106.823990756624,4.4200022465948745,4.574363522334893,4.265634231072922,2.2465941601972145e-6,4.420000000000897,4820.421381452436,4820.421381453415
4.41,3.517597836756571,3.558139415161164,3.476097724147515,0.040548060670814706,11484.227685260608,9730.42297690763,2418.564428230968,664.7597198779885,14.637503876879867,2328.564428230968,754.7597198779885,9065.66325702964,4.41000225158774,4.564246975928804,4.25575077246972,2.251589749422196e-6,4.409999999995422,4810.578381449039,4810.578381444045
4.4,3.5149370231288546,3.5555085804032456,3.473404749726328,0.040578159947901926,11436.1711197746,9687.061122081095,2411.5753671769767,662.4653694834708,14.622743419228343,2321.5753671769767,752.4653694834708,9024.595752597625,4.400002256604181,4.554130253110028,4.2458674902756375,2.2566076128475795e-6,4.3999999999966155,4800.7346004254405,4800.734600421749
4.39,3.512272174916313,3.552873800441126,3.470707641383843,0.040608348871304774,11388.212996018623,9643.794259572009,2404.591518558052,660.1727821114373,14.607985243996524,2314.591518558052,750.1727821114373,8983.62147746057,4.3900022616478065,4.544013353202419,4.235984385152192,2.2616479041992588e-6,4.390000000000805,4790.890035441177,4790.8900354420575
