4.5	3.5413660870561983	3.5816418021880945	3.5001510380669516	0.04028112552800376	22014.263545718168	16985.629089033813	7265.0977407319	2236.463284047547	7.594861588021805	7175.0977407319	2326.463284047547	14749.165804986269	40.50001986671081	41.89760659189407	39.10237354132044	0.000019866725924443304	40.4999999999751	962.9603119697766	8666.642807722663
4.49	3.53874090993489	3.579045820025752	3.4974945706812304	0.0403104385006347	21927.67766006114	16913.219782103657	7243.9908677103385	2229.5329897528536	7.5859921606176846	7153.9908677103385	2319.5329897528536	14683.686792350802	40.410019910130856	41.80657016421591	39.01340992572235	0.00001991012913170155	40.41000000002303	961.1704390532703	8650.533951484365
4.48	3.536111832109454	3.5764460224752144	3.494834107905466	0.04033983708685956	21841.25287431529	16840.961363654824	7222.899423826576	2222.607913166109	7.5771175221205995	7132.899423826576	2312.6079131661086	14618.353450488714	40.32001995370822	41.715532195559625	38.92444785074503	0.000019953722552450543	40.32000000000429	959.380313441617	8634.422820975473
4.47	3.533478839059407	3.5738423954557588	3.4921696347194264	0.04036932171500402	21754.989211288004	16768.85384150414	7201.823431887997	2215.6880621041346	7.5682376631932335	7111.823431887997	2305.6880621041346	14553.165779400006	40.23001999750687	41.624492680298566	38.835487322240795	0.000019997507424876326	40.23000000001541	957.5899341977972	8618.309407783478
4.46	3.530841916174656	3.5712349247988016	3.489501136008253	0.04039889276006613	21668.886693840468	16696.89722348762	7180.762914755784	2208.7734444029356	7.559352574524021	7090.762914755784	2298.7734444029356	14488.123779084684	40.14002004149125	41.53345161261801	38.74652834595788	0.000020041484913960257	40.14000000002237	955.7993003813331	8602.193703436791
4.45	3.528201048757474	3.568623596249903	3.4868285965633574	0.04042855076750797	21582.9453449072	16625.0915174669	7159.717895364454	2201.864067924154	7.55046224680913	7069.717895364454	2291.864067924154	14423.227449542746	40.05002008561848	41.44240898660952	38.657570927596616	0.000020085656444487765	40.049999999941534	954.0084110469382	8586.07569940991
4.44	3.5255562220285097	3.566008395482163	3.484152001097099	0.040458296026977834	21497.165187592716	16553.43673136088	7138.688396818528	2194.9599405866884	7.5415666706592965	7048.688396818528	2284.959940586689	14358.47679077419	39.9600201300673	41.35136479676118	38.56861507332295	0.000020130023066670765	39.96000000005047	952.2172652378761	8569.95538715171
4.43	3.5229074211049545	3.5633893080592194	3.4814713342049117	0.040488129223001275	21411.546244921214	16481.93287306374	7117.674442142205	2188.0610702847284	7.532665836844752	7027.674442142205	2278.0610702847284	14293.871802779011	39.87002017451994	41.26031903669294	38.47966078853506	0.000020174586426067764	39.869999999915976	950.4258620031305	8553.832758010149
4.42	3.5202546310346894	3.5607663194873673	3.478786580417894	0.040518050559184324	21326.08854021105	16410.5799505677	7096.676054653828	2181.167465010475	7.523759735930632	7006.676054653828	2271.167465010475	14229.412485557223	39.78002021934828	41.169271700994685	38.39070807963658	0.0000202193474568551	39.77999999999318	948.6342003716745	8537.707803343608
4.41	3.517597836756246	3.558139415161158	3.47609772414749	0.040548060677763814	21240.792096684752	16339.377971835136	7075.69325757594	2174.2791327263226	7.5148483586591	6985.69325757594	2264.2791327263226	14165.098839108812	39.69002026427865	41.07822278335904	38.301756952226654	0.000020264307755218426	39.68999999995478	946.8422793792568	8521.580514403602
4.4	3.514937023130754	3.555508580405705	3.4734047497287515	0.04057815991653763	21155.65693778604	16268.32694490257	7054.726074352251	2167.3960814687825	7.505931695640046	6964.726074352251	2257.3960814687825	14100.930863433789	39.60002030950183	40.987172278075306	38.21280741256072	0.0000203094684685345	39.60000000004595	945.0500980465954	8505.45088242923
4.39	3.5122721749173937	3.5528738004424976	3.4707076413853097	0.040608348849129214	21070.683086939207	16197.426877801792	7033.774528407065	2160.5183192696504	7.497009737587984	6943.774528407064	2250.5183192696504	14036.90855853214	39.51002035486674	40.89612017886913	38.12385946641806	0.000020354831104447	39.510000000051306	943.2576553959151	8489.31889857426
4.38	3.50960327678566	3.550235060408337	3.4680063832486416	0.04063862799448167	20985.870567688835	16126.677778605663	7012.838643284957	2153.6458542017835	7.4880824751861415	6922.838643284957	2243.6458542017835	13973.03192440388	39.42002040032218	40.80506647958425	38.03491311976659	0.000020400397096048475	39.419999999891004	941.464950441327	8473.184553948517
4.37	3.5069303133216048	3.547592345367646	3.4653009593700683	0.04066899758197835	20901.219403785788	16056.07965545628	6991.918442736785	2146.7786944072786	7.479149899002204	6901.918442736785	2236.7786944072786	13909.300961049003	39.33002044615224	40.71401117463052	37.94596837918299	0.000020446167447065217	39.32999999998859	939.6719821828831	8457.047839643494
4.36	3.5042532690004298	3.544945640264449	3.462591353672898	0.04069945834132847	20816.729618871617	15985.632516461636	6971.013950404112	2139.916847994128	7.470211999800798	6881.013950404112	2229.916847994128	13845.715668467506	39.240020492079324	40.62295425735388	37.85702525030592	0.000020492143921755494	39.23999999991304	937.8787496283081	8440.908746636067
4.35	3.501572128216375	3.542294929976042	3.459877550005728	0.04073001059964434	20732.401236843045	15915.336369814984	6950.125190183657	2133.060323155596	7.461268768184781	6860.125190183657	2223.060323155596	13782.276046659388	39.15002053829759	40.531895721912214	37.76808373961692	0.000020538327684699913	39.14999999994224	936.0852517678695	8424.767265898397
4.34	3.49888687526003	3.5396401992768625	3.4571595321067004	0.04076065484864649	20648.23428161187	15845.191223716221	6929.252185987207	2126.209128091562	7.452320194833569	6839.252185987207	2216.209128091562	13718.98209562466	39.06002058473626	40.44083556205641	37.67914385329318	0.000020584720155626652	39.060000000028616	934.2914875909205	8408.623388324446
